ID,Artist,Track,Popularity,Acousticness,Danceablility,Energy,Key,Mode,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Time Signature
0N2R9efN2jRBhTjLfA3Ax9,Susan Boyle,O Holy Night,32,0.876,0.235,0.201,7,1,4.85e-05,0.087,-11.425,0.0372,0.116,79.211,4
0QKKOP5M6kUW8rLd6SBbXn,Cliff Edwards,When You Wish Upon a Star,48,0.955,0.183,0.267,4,1,0.0412,0.359,-13.611,0.0376,0.0916,88.699,3
0WM8eYITp3QsohsYwwn4ME,David Foster,Grown-Up Christmas List,40,0.666,0.293,0.308,11,1,3.59e-06,0.141,-10.929,0.0297,0.181,69.795,3
6Lb3dtWnMyO7MdzMWRn9k3,Hurts,All I Want for Christmas is New Year's Day,2,0.738,0.552,0.661,0,1,5.57e-05,0.376,-6.183,0.0318,0.105,129.066,4
1G3JrFqK5sfvaKbh7jbIyF,Johnny Mathis,When A Child Is Born,1,0.859,0.209,0.214,3,1,7.75e-06,0.129,-18.859,0.0368,0.322,84.065,3
6Sixczdn8DVzLwBNbYjhAq,Johnny Cash,The Little Drummer Boy,2,0.95,0.66,0.415,0,0,0.00041,0.107,-15.14,0.0547,0.483,118.695,4
6tUMdozpJETJYMjbk54LjA,Andreas Weise,Christmas Dream,41,0.602,0.512,0.474,3,1,0.0,0.0763,-6.813,0.0312,0.287,108.13,3
5nTuQBSjMML1tcgheI2YsY,Whitney Houston,One Wish (For Christmas),9,0.443,0.315,0.471,0,1,0.0,0.133,-6.451,0.0355,0.126,90.033,3
7grcyKyYbHzb81Y1dGkh8y,Josh Groban,Ave Maria,47,0.955,0.209,0.238,10,1,0.0765,0.112,-12.601,0.0354,0.0597,127.982,4
0M1w36TwuVXI7cQK5fe2Tt,The Thousand Dollar Playboys,A Very Special Christmas,19,0.117,0.292,0.531,2,1,0.02,0.113,-5.367,0.0269,0.137,138.083,4
3E0fq2gqsNbQo5paAuEcmc,Maria Mena,Home for Christmas,59,0.926,0.513,0.144,3,1,0.0,0.117,-15.021,0.0454,0.429,134.03,4
0Dv22qasMoEI8lO4N6PDqB,Ronan Keating,Little Drummer Boy,1,0.844,0.596,0.226,2,1,0.00154,0.103,-10.147,0.0286,0.0996,128.109,4
2NYD7cAMsPSLx7CZeNPNgD,Sarah Dawn Finer,Auld Lang Syne,1,0.449,0.494,0.191,10,1,6.97e-06,0.256,-12.74,0.0309,0.116,125.986,3
1EwOO6egiMmJ2Bz1EyvdXr,Faith Hill,Away in a Manger,35,0.926,0.175,0.137,7,1,0.0,0.103,-14.822,0.0343,0.212,80.393,3
6z6tMB7PBab7E0KlaBbdLt,Sarah McLachlan,Angel,34,0.948,0.392,0.0972,1,1,3.02e-05,0.104,-14.029,0.0378,0.117,117.244,3
2oEYSVEtvg1H7Hq4yEtuEG,Dolly Parton,I'll Be Home for Christmas,1,0.418,0.431,0.294,8,1,9.49e-05,0.086,-12.019,0.0267,0.274,97.983,4
1ggYbcOuom7cKOQ9NjRXDi,Gloria Estefan,Christmas Through Your Eyes,1,0.803,0.53,0.421,2,1,0.0,0.057,-11.352,0.0305,0.4,150.901,4
5rgStA2VSw8K6jragj6yBx,José Feliciano,Feliz Navidad,55,0.553,0.514,0.829,2,1,0.0,0.333,-8.987,0.0377,0.964,148.804,4
3T7dNA7O8c3Axj5WyDNcH3,Brenda Lee,Rockin' Around The Christmas Tree - Single Version,12,0.706,0.703,0.407,8,1,0.0,0.45,-12.155,0.0504,0.849,140.057,4
2hfJwg4OO20rEgCDrJ2MrU,Gene Autry,Here Comes Santa Claus,30,0.84,0.838,0.479,1,1,0.0,0.259,-8.381,0.0325,0.975,96.617,4
6MBkdUWrWYZphqR1fMdNbZ,Lionel Richie,O Come All Ye Faithful,1,0.595,0.351,0.444,1,1,1.55e-06,0.146,-7.015,0.027,0.0599,105.92,4
37UhuyGwWHgS1dhTePiJBy,Michael Bublé,Have Yourself a Merry Little Christmas,66,0.602,0.275,0.276,9,1,0.00167,0.121,-11.395,0.0321,0.195,68.764,3
70y9Vle659GH7TI0w6RraH,"Harry Connick, Jr.",It's Beginning to Look a Lot Like Christmas,41,0.308,0.581,0.387,0,0,6.34e-06,0.241,-9.239,0.0591,0.747,127.718,4
0vJnAIhLnRrXgtN0SmrrTy,Rod Stewart,Winter Wonderland,7,0.754,0.672,0.492,0,1,0.0,0.185,-7.612,0.0399,0.442,117.934,4
0FgjttxheMlDwZ0iqPKUYr,Michael Bublé,Silver Bells (feat. Naturally 7),62,0.91,0.435,0.199,7,1,0.0,0.101,-10.437,0.0294,0.428,98.127,3
2DVmysS5JXqtrNyL5buBR0,Shakin' Stevens,Merry Christmas Everyone - Single Version - Re-mastered 2004,68,0.133,0.728,0.909,4,1,0.0,0.119,-3.084,0.0269,0.963,101.649,4
4B0ti4kmEfNloToa8rNnSu,Paul Anka,It's The Most Wonderful Time Of The Year,6,0.854,0.182,0.157,0,1,4.54e-05,0.11,-12.801,0.0309,0.0943,73.321,5
5owzZAAQY0iO4BliuEMKyH,John Lennon,Happy Xmas (War Is Over) - 2010 Digital Remaster,6,0.426,0.298,0.757,11,0,1.37e-05,0.83,-5.283,0.0375,0.388,146.033,3
4yaUDc6tXhncU0Nr3CT8D3,Chris Rea,Driving Home for Christmas,55,0.328,0.497,0.661,9,1,0.000317,0.211,-9.047,0.0361,0.894,180.225,4
42X0uRpzqXXHJzX0mzThGL,Kelly Clarkson,Please Come Home for Christmas (Bells Will Be Ringing),48,0.33,0.299,0.621,11,1,0.0,0.104,-5.8,0.0438,0.266,185.537,3
3QIH8mWChR4mY2kABc4yzA,Boney M.,Mary's Boy Child / Oh My Lord,9,0.244,0.774,0.72,0,1,0.0,0.33,-9.589,0.0396,0.949,112.553,4
1f2rMjD6SxHlARNt3eek9K,Air Supply,Sleigh Ride,2,0.395,0.515,0.613,0,1,0.0,0.319,-10.065,0.034,0.963,204.78,4
6s2wpWPFPAgKg2LXxi1Oee,Bruce Springsteen,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",71,0.362,0.357,0.668,0,1,1.37e-06,0.727,-8.444,0.0479,0.407,139.986,4
0KW3IpvSvfpHpT475TUmA8,Justin Bieber,Mistletoe,3,0.449,0.668,0.563,9,1,0.0,0.0958,-9.185,0.0648,0.847,161.955,4
77Yse8lkLUjZmokNzTzbaj,Simon Mulligan,Hark! The Herald Angels Sing,42,0.995,0.516,0.039,7,1,0.91,0.113,-22.002,0.0542,0.0611,69.341,4
32H2dgT4qnkjAh4j0cCZDy,Worcester Cathedral Choir,In The Bleak Midwinter,43,0.962,0.11,0.0562,5,1,0.0839,0.1,-28.996,0.0489,0.0704,170.099,3
6rMcn0FYxvIdzB8uQOULEz,John Rutter,Shepherd's Pipe Carol,40,0.948,0.258,0.129,5,1,0.585,0.0995,-24.889,0.0439,0.365,126.783,4
1LePfjWT8hHGig0AR6s75B,Sergei Prokofiev,"Lieutenant Kijé, Op. 60: IV. Troika",41,0.936,0.411,0.203,7,1,0.617,0.122,-15.98,0.0357,0.283,138.406,4
1GtriE4uamgYHaxjGqhXYj,Leroy Anderson,Sleigh Ride,38,0.899,0.492,0.559,9,1,0.0,0.684,-9.335,0.0368,0.804,110.483,4
639iYDplEqM81Ysn61rZIq,Hugh Martin,Have Yourself a Merry Little Christmas (arr. L. Henderson for brass quintet and percussion),40,0.989,0.197,0.107,0,1,0.917,0.183,-16.002,0.0369,0.0725,74.052,4
2VNcaVb8kbQmc42obTg6ig,Johnny Marks,Rudolph the Red-Nosed Reindeer,38,0.89,0.29,0.218,7,1,0.101,0.0574,-17.263,0.0331,0.663,166.608,4
2WhQyxJtck5LJ3PZXQJ2qV,Mykola Dmytrovych Leontovych,Carol of the Bells (arr. P.J. Wilhousky),43,0.981,0.451,0.0337,3,1,0.0,0.052,-31.278,0.0343,0.0794,83.31,3
0BEC6RRx5w9UvbYzyWai49,The City of Prague Philharmonic Orchestra,Little Drummer Boy,31,0.879,0.336,0.339,7,1,0.00155,0.151,-14.026,0.0342,0.217,126.553,4
4F6gTHJpmsPPdoh7FTxJ1p,William J. Kirkpatrick,Away in a Manger,36,0.976,0.13,0.0121,7,1,0.0005,0.117,-36.782,0.0409,0.111,74.309,3
1DQZuhz3gJk9rLdcnPEGJH,Traditional,"Infant Holy, Infant Lowly",36,0.995,0.221,0.142,5,1,0.0834,0.0864,-22.049,0.0488,0.162,112.916,5
6Pwye59KYJsFqzjlqRrIsr,Ralph Vaughan Williams,Fantasia On Christmas Carols,2,0.952,0.134,0.166,9,1,0.0155,0.107,-19.75,0.0442,0.114,71.887,4
04jCDghWqnkhcoURY81NlG,Herbert Howells,A Spotless Rose,36,0.989,0.113,0.0715,6,0,0.265,0.108,-31.734,0.0567,0.0629,74.647,1
2RgGIhmUfUCGw4QHYPhiy8,Michael Praetorius,Es ist ein Ros entsprungen (Arr. S. Cox for Brass Septet),34,0.992,0.181,0.0141,5,1,0.897,0.0625,-25.876,0.04,0.104,133.48,4
41O5yLPiInoPA63v1dAfhz,William Goldstein,'Twas the Night Before Christmas (Live),34,0.876,0.359,0.237,5,1,4.02e-06,0.222,-16.663,0.04,0.321,119.997,4
7Gk1oW8x5ENgJxjqQmV8r2,The City of Prague Philharmonic Orchestra,Coventry Carol,28,0.98,0.137,0.15,7,0,0.8,0.0796,-17.527,0.036,0.0461,144.357,3
3C4JNyv2NAT72xm0cDKl0v,Pyotr Ilyich Tchaikovsky,"The Nutcracker, Op. 71: Act II Tableau 3: Variation 2: Dance of the Sugar-Plum Fairy",54,0.893,0.323,0.0114,4,0,0.652,0.171,-38.855,0.0343,0.134,112.378,4
2RdczvBsD8PN7zu1mlctPo,Reginald Jacques,Good King Wenceslas,36,0.93,0.215,0.145,8,1,0.0712,0.099,-17.939,0.0351,0.411,139.747,4
4PSJlhR5BOClWSsvEELVpp,Traditional,I Saw a Maiden,33,0.995,0.24,0.0394,5,1,0.292,0.0965,-32.821,0.0438,0.251,82.297,3
48EaBY30XThq8lVg7AWfxV,John Rutter,"Dormi, Jesu",34,0.976,0.0661,0.0236,9,0,0.859,0.127,-34.159,0.0461,0.038,73.351,1
772mev0nztqTP6JWXuxUxV,Philip Ledger,On Christmas Night,34,0.977,0.327,0.192,7,1,1.28e-05,0.0792,-17.587,0.0389,0.267,73.163,4
0wAk2GorREHp1NjIsHVYZy,Gustav Holst,In the Bleak Midwinter (Arr. Kanneh-Mason),44,0.974,0.259,0.0448,5,1,0.754,0.107,-25.365,0.0499,0.247,75.4,3
26gykO1LdAsBHUK3dlYoOM,Traditional,King Jesus Hath a Garden,32,0.993,0.236,0.106,7,0,0.0585,0.0909,-26.927,0.0528,0.138,126.978,1
270nOIGAN7gIJZ548hbNA0,Jester Hairston,Mary's Boy Child (arr. J. Rutter),33,0.982,0.275,0.029,8,1,0.000139,0.115,-26.149,0.0504,0.244,92.59,4
4FXZZvOB2EIrp2zh3W7Y6t,Michael Head,The Little Road to Bethlehem,32,0.991,0.241,0.0588,8,1,0.931,0.116,-27.193,0.0401,0.0397,82.226,1
1HP4FdMZ2gOwApYGwMHkCx,Gustav Holst,In The Bleak Midwinter,39,0.993,0.34,0.121,5,1,0.914,0.0852,-18.949,0.0493,0.203,148.712,4
4ijjtOMVO3jSlFqrFKZlSt,Howard Blake,"Walking in the Air (From ""The Snowman"") [Arr. R. McFarlane]",34,0.973,0.456,0.117,2,0,0.86,0.101,-25.009,0.0446,0.192,111.128,4
08B9bWEtqirNe72qm6xQN9,Alexander Campkin,"Sleep, Holy Babe",31,0.988,0.144,0.0923,2,1,0.367,0.204,-25.081,0.0509,0.036,172.448,3
5lx3ybiWHOP0WKBxtXWHT3,Chris Botti,Dona Nobis Pacem (Give Us Peace)/Auld Lang Syne,34,0.992,0.125,0.0916,5,1,0.946,0.0949,-14.136,0.0408,0.225,171.076,3
1ljy3MzZ1Uxt7zWIXrErR0,Arnold Schoenberg,"Weihnachtsmusik for 2 Violins, Cello, Harmonium and Piano",1,0.985,0.157,0.0374,0,1,0.925,0.107,-23.994,0.0389,0.0762,142.967,4
3Yjsc5ePNRJ9y331MrIcYa,Traditional,Gabriel's Message (arr. G. Brown for choir and organ),33,0.94,0.17,0.0287,9,0,0.544,0.12,-28.96,0.0444,0.0372,128.294,4
5bVlEvO3SadcOyh6rnWW4P,Ryuichi Sakamoto,Merry Christmas Mr. Lawrence (Arr. Metcalfe),52,0.984,0.339,0.0588,10,0,0.862,0.12,-17.647,0.0373,0.198,105.916,4
72dNdGMJKWQ3dWv0xJhUxl,John Tavener,Ex Maria Virgine: Rocking,32,0.993,0.0838,0.00648,6,1,0.305,0.091,-39.66,0.0465,0.0355,171.684,1
23zCWNIS8w4Bhi9Es2E5uh,Chad Lawson,What Child Is This?,36,0.988,0.356,0.0337,2,1,0.923,0.0764,-27.363,0.0498,0.111,119.266,3
7xOEDnqwckToQOuKo1gJXZ,George Frideric Handel,Joy to the World,31,0.941,0.317,0.0566,2,1,0.0,0.195,-25.022,0.0364,0.204,94.65,4
2rJehlSPP9gfELirPbEqoW,"Choir of King's College, Cambridge",Past Three O'Clock,31,0.994,0.371,0.289,7,1,0.0283,0.16,-17.586,0.0813,0.403,126.449,4
5iT5rnlcj5T5N0W1YL9zVf,William Mathias,Sir Christèmas,31,0.988,0.0,0.275,7,1,9.62e-05,0.324,-19.974,0.0,0.0,0.0,0
40FpLMYMBDMxdXza3NDiF8,John Francis Wade,"O Come, All Ye Faithful - Arr. David Willcocks",1,0.914,0.0815,0.198,7,1,0.82,0.115,-18.356,0.0402,0.0955,66.835,3
3h6dvKJKvne7Ngqpihab3z,Philip Lane,"Divertimento in F Major, ""Die musikalische Schlittenfahrt"" (The Musical Sleigh-ride)",33,0.877,0.497,0.226,5,1,0.84,0.19,-17.398,0.0394,0.249,117.955,4
1L3npTsXSbChXmkIclQQZ2,John Ireland,The Holy Boy,1,0.926,0.27,0.0265,5,0,3.32e-05,0.0947,-27.206,0.0437,0.0683,81.679,4
4qOJpSWTdiuLX6tJQIZNBO,Claude Debussy,Children's Corner: Children's Corner: IV. The Snow is Dancing. Modérément animé,38,0.992,0.273,0.039,10,0,0.925,0.181,-28.962,0.0386,0.0964,119.484,4
0D8G3S0NrUE9RdixeO5PYX,Émile Waldteufel,"Les Patineurs, Op. 183, ""The Skater's Waltz"": The Skaters Waltz, Op 183",33,0.981,0.348,0.144,9,1,0.855,0.0601,-19.017,0.0323,0.215,99.501,4
4gj1dEEM9q3XFBUJ3dpWl0,Victor Hely-Hutchinson,A Carol Symphony: Andante quasi lento e contabile,32,0.964,0.134,0.0322,6,0,0.677,0.0808,-26.249,0.0384,0.0323,94.009,4
6zCMG5twYkd0V1wAqeH3cE,Pyotr Ilyich Tchaikovsky,"The Seasons, Op. 37a: XII. December - Christmas",32,0.99,0.405,0.0521,8,1,0.917,0.133,-25.993,0.0376,0.233,119.82,3
4KJJodkPh1isOq2nZGiNAy,Elizabeth Barrett Browning,"Sleep, my dreaming one",30,0.987,0.175,0.0762,3,1,0.0461,0.345,-20.957,0.0459,0.0308,129.891,4
6lb9JznYxGe1uVxx58yiNb,Gerald Finzi,In terra pax - original version: A frosty Christmas Eve,1,0.959,0.0996,0.00737,7,1,0.527,0.141,-37.235,0.0496,0.039,89.766,4
4h9t5n2ayq8ys98GJjugM6,John Francis Wade,Adeste Fideles,2,0.945,0.135,0.191,7,1,0.00514,0.109,-14.129,0.0399,0.15,81.07,3
0qnj9ufJJM6Xk4xuoyvHZp,Christophe Beck,"Vuelie - From ""Frozen""/Score",48,0.975,0.334,0.145,9,0,0.281,0.085,-14.682,0.0337,0.195,87.617,4
4neZXVW8K9g0h39Zg5PAwC,Richard Hayman,3 Small Tone Poems: Sleigh Ride,32,0.895,0.172,0.0362,9,1,0.182,0.36,-25.105,0.0412,0.054,73.295,3
5pSo9tqPdgIPLHtGIgJFKo,Hector Berlioz,"L'Enfance du Christ, Op.25 - English Version: The Shepherd's Farewell",16,0.965,0.142,0.133,4,1,0.876,0.295,-25.049,0.0498,0.0499,73.332,3
5SRkI6ZnIjmLfzgSsobD3P,Josef Strauss,"Winterlust, Polka schnell, Op. 121",31,0.954,0.504,0.315,9,1,0.877,0.0923,-15.032,0.0428,0.83,145.798,4
3462hQTzF5oHhoJfJJ5ULK,George Frideric Handel,"Messiah, HWV 56, Pt. 1: For unto us a child is born - Part I",43,0.903,0.511,0.25,6,1,0.00137,0.174,-16.066,0.0342,0.396,107.819,4
2lcW472ydHxkvO7F20TmfY,Tomás Luis de Victoria,O Magnum Mysterium,32,0.995,0.0786,0.0609,5,0,0.0104,0.106,-24.484,0.0436,0.0392,78.44,3
4kzDmDdAAGIS9RE7is8Uov,Edward Elgar,"The Snow, Op. 26 No. 1",32,0.98,0.203,0.0759,4,0,0.582,0.161,-22.395,0.0482,0.0397,68.088,4
4P9h5yQvAvYj4cXOYfgq7Y,Adolphe Adam,O Holy Night,32,0.973,0.186,0.248,3,1,0.0106,0.108,-13.601,0.0379,0.122,91.102,3
2ojeuF0G8aEyV5Aekp3B36,Johann Sebastian Bach,"Christmas Oratorio, BWV 248: Part I: Jauchzet, frohlocket, auf, preiset die Tage … (Chorus)",31,0.937,0.413,0.317,1,1,0.257,0.0958,-17.504,0.0336,0.418,135.562,3
28iJLgnBun4hGn61nHRhUB,Heinrich Schütz,"Geistliche Chormusik: Ein Kind ist uns geboren, SWV 384 (For unto us a child is born)",31,0.989,0.184,0.102,7,1,0.000383,0.0679,-21.693,0.0445,0.104,92.447,1
1MQJgscb4DOyzxaROSLEmc,Alessandro Scarlatti,"O di Betlemme, altera poverta ventu: I. Sinfonia",31,0.945,0.25,0.0304,9,1,0.887,0.136,-22.989,0.0457,0.213,77.039,4
0ZnpUnazZNVP3HXf1xP91u,Marc-Antoine Charpentier,"Noels sur les instruments, H. 534: Noel: Vous qui desirez sans fin, H. 534",31,0.866,0.502,0.12,11,1,0.00604,0.293,-22.779,0.0339,0.432,107.724,3
6AD61H8CvyRXHA6Q7VmNn3,William Byrd,An earthly tree,30,0.961,0.155,0.0737,10,1,0.456,0.0948,-24.241,0.0445,0.0925,83.12,5
1bCQIvugIRkL0yLG5cvQcZ,Mariah Carey,All I Want for Christmas Is You,59,0.18,0.504,0.61,7,1,0.0,0.0688,-7.281,0.0339,0.352,150.097,4
0B52uxF0qFx23KmAVSAQww,Mariah Carey,Happy Holidays from Mariah,0,0.975,0.0,0.113,3,0,2.07e-06,0.215,-19.271,0.0,0.0,0.0,0
3fqfrU3r4OrPwvsMeHV5ba,Mariah Carey,Silent Night,51,0.801,0.176,0.34,10,1,0.0,0.0891,-11.578,0.0348,0.215,176.223,3
4PZF1fEkwLn3VUgmGdyW5X,Mariah Carey,O Holy Night,52,0.321,0.403,0.439,4,1,4.08e-06,0.148,-8.456,0.0275,0.13,173.951,3
4HHMe2itoN6xeZx5NyaZks,Mariah Carey,Christmas (Baby Please Come Home),52,0.0102,0.563,0.777,3,1,0.0,0.0504,-7.226,0.0299,0.608,127.116,4
5z83loa1oFy191Lq1Hmx3b,Mariah Carey,Miss You Most (At Christmas Time),49,0.837,0.319,0.259,2,1,0.0,0.104,-10.766,0.032,0.157,143.441,4
0M6vrTcKYSH2B8RQ0YhRST,Mariah Carey,Joy to the World,49,0.0525,0.559,0.779,1,0,0.0,0.415,-8.435,0.0416,0.196,120.303,4
28KnS4fzaSYeOjDmpbsVxt,Mariah Carey,Jesus Born on This Day,46,0.694,0.345,0.351,9,1,0.0,0.13,-9.083,0.0277,0.217,78.744,4
2chL3B6sH8EYY8BNsiHDXV,Mariah Carey,Santa Claus Is Comin' to Town,48,0.196,0.553,0.766,7,1,0.0,0.738,-7.502,0.0374,0.348,142.985,4
6jp0DHA4bmgibkV2juK8Zp,Mariah Carey,Hark! The Herald Angels Sing / Gloria (In Excelsis Deo),47,0.832,0.277,0.247,5,1,0.0,0.0844,-11.984,0.0288,0.282,91.139,4
0YuW9OaxVqA4bd3AFhCtEL,Mariah Carey,Jesus Oh What a Wonderful Child,45,0.385,0.413,0.803,0,1,0.0,0.465,-7.44,0.172,0.638,129.192,4
0FDIWmYnbkecy0QZRMBDMx,Mariah Carey,"God Rest Ye Merry, Gentlemen",47,0.816,0.314,0.25,7,1,0.0,0.0911,-12.832,0.0392,0.411,139.767,4
1Gep9a3yUiMzjb3FbmbWx2,Mariah Carey,Sugar Plum Fairy Introlude,49,0.109,0.859,0.396,4,0,0.901,0.094,-9.509,0.041,0.701,123.943,4
5gGY32nZvY7educ0DBOk8Z,Mariah Carey,All I Want for Christmas Is You - Live at The Cathedral of St. John The Divine,48,0.722,0.355,0.729,6,1,0.0,0.483,-5.331,0.0642,0.287,150.101,4
44uDRlUyq1IZAVa7GyyPop,Mariah Carey,Silent Night - Live at The Cathedral of St. John The Divine,45,0.88,0.187,0.47,9,1,1.53e-05,0.956,-8.262,0.0468,0.24,184.666,3
13CbmLc1MtGQZjX6AvyHfE,Mariah Carey,Joy to the World - Live at The Cathedral of St. John The Divine,45,0.329,0.306,0.946,8,1,0.0,0.711,-7.452,0.198,0.176,120.239,4
7gS1MlEXlP170HtkZNgeIk,Mariah Carey,Hark! The Herald Angels Sing / Gloria (In Excelsis Deo) - Live at The Cathedral of St. John The Divine,44,0.915,0.276,0.449,4,1,4.18e-06,0.708,-6.452,0.0398,0.295,95.425,4
7L80fgERSeaX8wEhZqHSFs,Mariah Carey,Jesus Born On This Day - Live at The Cathedral of St. John The Divine,43,0.723,0.339,0.445,9,1,1.82e-06,0.774,-6.573,0.028,0.137,78.315,4
3qbk6mMqQnhpjmcaB8PMVr,Mariah Carey,Santa Claus Is Comin' to Town - Live at The Cathedral of St. John The Divine,43,0.696,0.556,0.865,6,1,0.0,0.704,-4.991,0.186,0.443,143.106,4
0UCrXrjcRBEsB1VnpEmd4K,Mariah Carey,Oh Santa!,46,0.0184,0.655,0.87,1,0,1.91e-05,0.286,-5.616,0.173,0.533,78.481,4
2YHvpXUKEwFl75ia6p3W61,Mariah Carey,Christmas Time Is in the Air Again,43,0.797,0.278,0.302,2,1,0.0,0.12,-10.832,0.0294,0.195,98.441,4
0hLwOAorcYaNTrFLQtw69C,Mariah Carey,The Star,43,0.287,0.564,0.545,11,1,0.0,0.176,-7.573,0.031,0.151,118.28,4
3nUvSLBOIJQVLlHb4YOI0H,Mariah Carey,Lil Snowman,41,0.0283,0.623,0.903,0,1,0.0,0.134,-2.896,0.0375,0.787,155.142,4
40u3Iw7h7JAkonYNCVe46M,Mariah Carey,Santa Claus Is Comin' to Town - Anniversary Mix,41,0.0207,0.811,0.943,0,1,0.0011,0.0542,-5.632,0.0812,0.848,148.018,4
7e3gv0yJdDQRiYpWIzsKT3,Mariah Carey,All I Want for Christmas Is You (feat. Jermaine Dupri & Lil Bow Wow) - So So Def Remix,43,0.393,0.757,0.633,6,1,0.0,0.036,-9.757,0.158,0.661,127.051,4
4I5Hn34v6foGP3ta9Xx0rN,Mariah Carey,All I Want for Christmas Is You - Mariah's New Dance Mix Extended 2009,41,0.000441,0.695,0.652,11,0,5.66e-06,0.0667,-7.828,0.0751,0.744,128.024,4
0AOazPAzLjmnQAwspzFqtZ,Mariah Carey,Joy to the World - Celebration Mix,39,0.00174,0.682,0.914,9,1,0.113,0.847,-6.68,0.0464,0.296,120.378,4
0VeBp2T7wETkwVyGs6v8pW,Mariah Carey,Joy to the World - Flava Mix,38,0.000713,0.717,0.861,11,1,0.37,0.129,-7.61,0.0438,0.809,120.289,4
6YqsIERz8ZznclqMyhNRiu,Mariah Carey,Sugar Plum Fairy Introlude - Acapella,45,0.78,0.723,0.0596,11,1,0.00175,0.283,-17.657,0.167,0.474,123.616,4
2Hizgc75qBmBOIL8glQ8z9,Ella Fitzgerald,Frosty The Snowman,7,0.75,0.519,0.514,8,1,0.0,0.29,-8.085,0.0689,0.835,78.256,4
3FSkM93UUqfYURsDbDlYyl,Nicki Parrott,Blue Christmas,7,0.858,0.658,0.471,0,1,0.000491,0.0881,-7.432,0.0284,0.52,114.548,4
3qRnBxG2oCmNfJKZMTySep,Haley Reinhart,Santa Baby,47,0.47,0.707,0.373,10,1,0.0,0.107,-8.354,0.063,0.514,100.301,4
6dSFOAAnZoYBnGVykcGUpm,Ella Fitzgerald,Sleigh Ride,7,0.779,0.551,0.258,1,1,0.0,0.152,-12.966,0.0529,0.689,154.861,4
2kO5Egy17uFWI9hBP6B37K,Kelsea Ballerini,My Favorite Things,50,0.679,0.422,0.357,2,0,2.49e-05,0.129,-9.647,0.0351,0.41,79.801,3
0W2v26CdnaynHvBM1cF2Sw,Jamie Cullum,It's Christmas,52,0.5,0.446,0.533,5,0,0.0,0.0875,-6.161,0.0601,0.469,137.029,3
7J0cerYwEoX1inloapkWBz,Leslie Odom Jr.,The Christmas Waltz,49,0.605,0.338,0.438,9,1,0.0,0.381,-8.415,0.0478,0.454,181.561,3
2hxOzBGM5kuWn1UJ0hRLqw,Count Basie Orchestra,It’s The Holiday Season,45,0.252,0.675,0.472,0,1,0.0,0.154,-6.131,0.0312,0.539,119.814,4
3DY7RPevRunOOtUEvGfMdF,"Harry Connick, Jr.",Have a Holly Jolly Christmas,40,0.648,0.56,0.259,0,1,7.52e-05,0.11,-13.438,0.0394,0.474,141.023,4
4rQn1Re3TpDfMOLjNjhjph,Tony DeSare,Christmas Home,45,0.895,0.182,0.243,2,1,0.0,0.181,-10.251,0.0314,0.0993,98.518,3
4lrk2zmv9kbETfl4xKDcL9,Seth MacFarlane,Little Jack Frost Get Lost,45,0.717,0.664,0.38,2,1,0.0,0.0948,-6.749,0.0368,0.56,127.157,4
0KIbWpeVKKl2XVLzTWVIA9,Kurt Elling,Cool Yule,46,0.431,0.602,0.368,5,1,0.0,0.0795,-10.461,0.164,0.565,146.234,4
5E5FWudjIXtUtowNHuEdFd,Ella Fitzgerald,Rudolph the Red-Nosed Reindeer,46,0.973,0.583,0.298,8,1,0.0,0.295,-10.106,0.0492,0.617,119.633,4
2MRpLORsZ2AwJ3nylbUM7U,Lauren Daigle,What Child Is This,51,0.716,0.728,0.344,9,0,0.0,0.117,-10.672,0.0388,0.387,130.019,3
37L7EPenK5SI5ydjF8XWNm,Seth MacFarlane,A Marshmallow World,49,0.593,0.591,0.433,6,1,0.0,0.312,-7.07,0.0488,0.745,140.103,4
2jdEpRJU4fdjLze07ib80N,Bria Skonberg,All I Want for Christmas is You,45,0.826,0.647,0.144,0,1,5.27e-06,0.101,-13.043,0.0499,0.458,119.038,4
7nOQ6mHoT4WUqkzrks8CfI,Nancy Wilson,Let It Snow! Let It Snow! Let It Snow!,45,0.313,0.46,0.294,1,1,0.0,0.191,-11.533,0.0339,0.477,120.073,4
6DhxWJ7HouNqikgRX8q6M4,David Tobin,Magical Time Of Year,46,0.464,0.533,0.532,0,1,0.0,0.345,-7.124,0.0515,0.756,144.551,4
0UzJq86HhxcMzisUcX2BcV,Matt Belsante,Home For The Holidays - White Christmas Album Version,46,0.917,0.429,0.265,1,1,0.000114,0.108,-11.933,0.0304,0.445,122.793,3
0H1zX27yxoDrsrQA1hk5Uq,Nat King Cole,O Come All Ye Faithful,56,0.635,0.266,0.217,5,1,7.76e-06,0.268,-11.745,0.0326,0.196,112.046,5
1dpM2N7IkTM1gSUtomiE9F,Jane Monheit,Moonlight In Vermont,42,0.965,0.392,0.186,0,1,0.000108,0.0965,-13.841,0.0355,0.0719,130.317,4
5lBGSaM1xmAMxP4cpuL0mX,Bing Crosby,Here Comes Santa Claus (Right Down Santa Claus Lane) - Single Version,9,0.841,0.669,0.299,1,1,0.0,0.155,-8.546,0.0445,0.749,151.683,4
